geneID	taxon	count	SampleID
AUI09862.1	uncultured bacterium	1302.0	519_t2
AAG05882.1	Pseudomonas aeruginosa PAO1	1793.0	519_t2
AAC74000.1	Escherichia coli str. K-12 substr. MG1655	6794.0	519_t2
AAK76136.1	Streptococcus pneumoniae TIGR4	3353.0	519_t2
AAN28721.1	uncultured bacterium	764.0	519_t2
BAA15935.1	Escherichia coli str. K-12 substr. W3110	1467.0	519_t2
AAA23018.1	Campylobacter coli	181.0	519_t2
CBH51823.1	Campylobacter fetus subsp. fetus	832.0	519_t2
AYV52072.1	Lactococcus lactis	4125.0	519_t2
AAA99504.1	Bacillus licheniformis	8119.0	519_t2
AAC76298.1	Escherichia coli str. K-12 substr. MG1655	849.0	519_t2
AAA50325.1	Streptomyces antibioticus	632.0	519_t2
AAC73564.1	Escherichia coli str. K-12 substr. MG1655	677.0	519_t2
ACL82957.1	Enterococcus faecium	1342.0	519_t2
CAC14595.1	Stenotrophomonas maltophilia	616.0	519_t2
NP_388442.1	Bacillus subtilis subsp. subtilis str. 168	1872.0	519_t2
AAC73788.1	Escherichia coli str. K-12 substr. MG1655	1805.0	519_t2
CAA10975.1	Butyrivibrio fibrisolvens	3152.0	519_t2
AAA20117.1	Clostridium perfringens	1205.0	519_t2
SIP52035.1	Pseudomonas aeruginosa	530.0	519_t2
CCP46065.1	Mycobacterium tuberculosis H37Rv	2523.0	519_t2
ABA71732.1	Enterococcus faecalis	1150.0	519_t2
AAG07763.1	Pseudomonas aeruginosa PAO1	873.0	519_t2
AAF67494.2	Streptomyces niveus	5161.0	519_t2
BAA34300.1	Pseudomonas aeruginosa PAO1	915.0	519_t2
AAG07064.1	Pseudomonas aeruginosa PAO1	247.0	519_t2
WP_000192137.1	Bacillales	2736.0	519_t2
APB03214.1	Paenibacillus sp. LC231	1882.0	519_t2
AAG06942.1	Pseudomonas aeruginosa PAO1	989.0	519_t2
AET10445.1	Streptococcus australis	2496.0	519_t2
AMP42147.1	uncultured bacterium IN-02	244.0	519_t2
EGP45231.1	Achromobacter insuavis AXX-A	568.0	519_t2
AAG03816.1	Pseudomonas aeruginosa PAO1	191.0	519_t2
CAA53189	Staphylococcus aureus	5810.0	519_t2
AAK84316.1	Enterococcus faecium	99.0	519_t2
ABX54687.1	Enterococcus faecalis	313.0	519_t2
AAK01167.1	Enterococcus faecium	281.0	519_t2
AKA86814	Enterococcus faecalis	5280.0	519_t2
AAL27442.1	Enterococcus faecalis	288.0	519_t2
AEA37904.1	Streptococcus agalactiae	585.0	519_t2
AEP40504.1	Enterococcus faecium	748.0	519_t2
ADG84870.1	Klebsiella pneumoniae	13.0	519_t2
ABH10964.1	Staphylococcus haemolyticus	319.0	519_t2
ABS43151.1	Campylobacter jejuni subsp. doylei 269.97	4338.0	519_t2
CAA52904.1	Streptococcus pyogenes	979.0	519_t2
AAL14440.1	Acinetobacter baumannii	701.0	519_t2
AAB41957.1	Pseudomonas aeruginosa	1426.0	519_t2
AAC76539.1	Escherichia coli str. K-12 substr. MG1655	584.0	519_t2
AAC75089.1	Escherichia coli str. K-12 substr. MG1655	2590.0	519_t2
AAF74725.1	Bacteroides fragilis	1326.0	519_t2
CAE18141.1	Staphylococcus sciuri	982.0	519_t2
CBL58181.1	Staphylococcus aureus	13.0	519_t2
ANZ79476.1	Helcococcus kunzii	119.0	519_t2
AAB58161.1	Burkholderia cepacia	1161.0	519_t2
AAK37619.1	Vibrio harveyi	694.0	519_t2
AAO43110.1	Enterococcus faecalis ATCC 29212	137.0	519_t2
BAD12078.1	Acinetobacter pittii	701.0	519_t2
AAA21532.1	Bacteroides fragilis	1138.0	519_t2
AEP40502.2	Enterococcus faecium	185.0	519_t2
CAJ77855.1	Acinetobacter baumannii AYE	54.0	519_t2
AAA25550.1	Plasmid pAZ1	537.0	519_t2
BAE15963.1	Staphylococcus aureus	89.0	519_t2
ABX54692.1	Enterococcus faecalis	185.0	519_t2
AAN28945	Chlamydia trachomatis	355.0	519_t2
AEX49906.1	Pseudomonas aeruginosa	270.0	519_t2
AAA26793	Streptomyces antibioticus	1975.0	519_t2
AAL27443.1	Enterococcus faecalis	24.0	519_t2
ADP36409.1	Bifidobacterium bifidum PRL2010	687.0	519_t2
AAF86641.1	Enterococcus gallinarum	1204.0	519_t2
CAB14620.1	Bacillus subtilis subsp. subtilis str. 168	19.0	519_t2
AAD51348.1	Stenotrophomonas maltophilia	947.0	519_t2
AAC60781.1	Yersinia enterocolitica (type O:8)	1304.0	519_t2
QBQ69719.1	Escherichia coli	145.0	519_t2
CBI75871.1	Bartonella clarridgeiae 73	618.0	519_t2
ABD30512.1	Staphylococcus aureus subsp. aureus NCTC 8325	2078.0	519_t2
AAA65953.1	Enterococcus faecium	610.0	519_t2
ABA71728.1	Enterococcus faecalis	803.0	519_t2
BAE06006.1	Pseudomonas aeruginosa	132.0	519_t2
ABA71726.1	Enterococcus faecalis	974.0	519_t2
AAF61331.1	Enterococcus gallinarum	92.0	519_t2
AAD51345.1	Stenotrophomonas maltophilia	676.0	519_t2
ACL82960.1	Enterococcus faecium	201.0	519_t2
AAB05624.1	Enterococcus faecalis	503.0	519_t2
ACH87088.1	Escherichia coli	1109.0	519_t2
AAB05622.1	Enterococcus faecalis	900.0	519_t2
AGN74946	Staphylococcus sciuri subsp. sciuri	435.0	519_t2
AAF42062.1	Neisseria meningitidis MC58	253.0	519_t2
AAL27444.1	Enterococcus faecalis	236.0	519_t2
BAA16344.1	Escherichia coli str. K-12 substr. W3110	753.0	519_t2
AVI44920.1	Staphylococcus aureus	1258.0	519_t2
AAB36568.1	Streptomyces venezuelae ATCC 10712	48.0	519_t2
AAB95639.1	Staphylococcus aureus	631.0	519_t2
BAA15934.1	Escherichia coli str. K-12 substr. W3110	331.0	519_t2
AAC75271.1	Escherichia coli str. K-12 substr. MG1655	624.0	519_t2
AAA26652.1	Staphylococcus haemolyticus	165.0	519_t2
ABX54691.1	Enterococcus faecalis	632.0	519_t2
CAA37477.1	Streptomyces rimosus	602.0	519_t2
AHA41500.1	Rhodococcus hoagii	417.0	519_t2
AHB37625.1	Staphylococcus cohnii	500.0	519_t2
AAC75429.1	Escherichia coli str. K-12 substr. MG1655	174.0	519_t2
AAC75137.1	Escherichia coli str. K-12 substr. MG1655	137.0	519_t2
ACM47284	Enterococcus faecium	31.0	519_t2
AAX14802.1	Acinetobacter baumannii	608.0	519_t2
CAJ77857.1	Acinetobacter baumannii AYE	64.0	519_t2
CBY88983.1	Staphylococcus aureus subsp. aureus ST398	612.0	519_t2
AAC76093.1	Escherichia coli str. K-12 substr. MG1655	1142.0	519_t2
CAE00499.1	Clostridioides difficile	471.0	519_t2
CAL48457.1	Escherichia coli	54.0	519_t2
AAF86220.1	Enterococcus faecium	369.0	519_t2
ABK33456.1	Pseudomonas aeruginosa	86.0	519_t2
NP_252896.1	Pseudomonas aeruginosa PAO1	413.0	519_t2
NP_249116.1	Pseudomonas aeruginosa PAO1	58.0	519_t2
AAA25293.1	Listeria monocytogenes	89.0	519_t2
CBL58195.1	Staphylococcus aureus	428.0	519_t2
AAU10334.1	Streptococcus oralis	107.0	519_t2
BAL43360.1	Photobacterium damselae subsp. damselae	572.0	519_t2
AAM09850.1	Enterococcus faecium	509.0	519_t2
CAA45050.1	Streptomyces ambofaciens	760.0	519_t2
CAH35802.1	Burkholderia pseudomallei K96243	411.0	519_t2
ANZ79240.1	uncultured bacterium	597.0	519_t2
BAJ09383.1	Staphylococcus aureus	111.0	519_t2
AAK64581.1	Vibrio cholerae MO10	82.0	519_t2
AAC60780.1	Yersinia enterocolitica (type O:8)	83.0	519_t2
CAB13167.1	Bacillus subtilis subsp. subtilis str. 168	91.0	519_t2
ACL82958.1	Enterococcus faecium	174.0	519_t2
CBH51824.1	Campylobacter fetus subsp. fetus	739.0	519_t2
AAA74437.1	Pseudomonas aeruginosa	450.0	519_t2
AEO25219.1	Listeria monocytogenes FSL R2-561	337.0	519_t2
AET10444.1	Streptococcus australis	974.0	519_t2
AAA86871.1	Staphylococcus aureus	677.0	519_t2
APB03220.1	Paenibacillus sp. LC231	144.0	519_t2
AAC73565.1	Escherichia coli str. K-12 substr. MG1655	45.0	519_t2
CAJ77856.1	Acinetobacter baumannii AYE	541.0	519_t2
AAS48620.1	Enterobacter cloacae	49.0	519_t2
AAC75314.1	Escherichia coli str. K-12 substr. MG1655	484.0	519_t2
AAC32027.1	Streptomyces thermotolerans	926.0	519_t2
AAB58160.1	Burkholderia cepacia	66.0	519_t2
AAF36803.1	Paenibacillus popilliae ATCC 14706	127.0	519_t2
AAA65955.1	Enterococcus faecium	151.0	519_t2
AAB51421.1	Clostridium perfringens	567.0	519_t2
AAA88675.1	Bacteroides fragilis	55.0	519_t2
ACT97415.1	mixed culture bacterium AX_gF3SD01_15	365.0	519_t2
CAA36304.1	Staphylococcus epidermidis	36.0	519_t2
AAF63432	Yersinia enterocolitica	287.0	519_t2
AAB05625.1	Enterococcus faecalis	176.0	519_t2
CBL80435.1	Staphylococcus aureus	30.0	519_t2
CDF47262.1	Clostridioides difficile	169.0	519_t2
AAF36802.1	Paenibacillus popilliae ATCC 14706	82.0	519_t2
ABA71730.1	Enterococcus faecalis	272.0	519_t2
ABX00624.1	Streptomyces lincolnensis	693.0	519_t2
AHA41505.1	Rhodococcus hoagii	740.0	519_t2
AAP69916.1	Fusobacterium nucleatum	3.0	519_t2
AAG05914	Pseudomonas aeruginosa PAO1	314.0	519_t2
BAA07072.1	Photobacterium damselae subsp. piscicida	36.0	519_t2
ABO40886.1	Yersinia ruckeri	136.0	519_t2
SOX29786.1	Brachyspira hyodysenteriae	576.0	519_t2
CAL64019.1	Staphylococcus warneri	72.0	519_t2
AAA65958.1	Enterococcus faecium	136.0	519_t2
ABU39979.1	Bacillus clausii	184.0	519_t2
BAE83690.1	Desulfitobacterium hafniense Y51	218.0	519_t2
BAA16547.1	Escherichia coli str. K-12 substr. W3110	60.0	519_t2
AGV10830.1	Campylobacter coli CVM N29710	35.0	519_t2
BAA03674.1	Micromonospora griseorubida	100.0	519_t2
ACX92986.2	Enterococcus faecium	369.0	519_t2
AAA65954.1	Enterococcus faecium	451.0	519_t2
AAR96051.1	Streptomyces rimosus	313.0	519_t2
AAA22081.1	Agrobacterium fabrum str. C58	437.0	519_t2
AAL27445.1	Enterococcus faecalis	441.0	519_t2
AAF40763.1	Neisseria meningitidis MC58	76.0	519_t2
AAA22904.1	Bacteroides fragilis	126.0	519_t2
BAE06007.1	Pseudomonas aeruginosa	110.0	519_t2
AEP40500.1	Enterococcus faecium	131.0	519_t2
AAC36915.1	Clostridium perfringens	268.0	519_t2
BAD63613.1	Bacillus clausii KSM-K16	38.0	519_t2
AAG05881.1	Pseudomonas aeruginosa PAO1	87.0	519_t2
CCC86795.1	Staphylococcus aureus subsp. aureus LGA251	129.0	519_t2
CAE53424.1	Pasteurella multocida	338.0	519_t2
AAM09849.1	Enterococcus faecium	337.0	519_t2
AAC61671.1	Staphylococcus cohnii	98.0	519_t2
KTE89608.1	Desulfitobacterium hafniense	114.0	519_t2
AAA27459.1	Transposon Tn4551	204.0	519_t2
CAL84423.1	Clostridium botulinum A str. ATCC 3502	120.0	519_t2
CAB13166.1	Bacillus subtilis subsp. subtilis str. 168	46.0	519_t2
ABX54690.1	Enterococcus faecalis	112.0	519_t2
AJP77076	Pedobacter sp. Stok-3	42.0	519_t2
AJD73064.1	Streptococcus pneumoniae	86.0	519_t2
AAO04716.1	Staphylococcus epidermidis ATCC 12228	182.0	519_t2
AAF86642.1	Enterococcus gallinarum	207.0	519_t2
AAA73865.1	Clostridium butyricum	50.0	519_t2
CAA78046.1	Rhodococcus fascians	11.0	519_t2
AAB05626.1	Enterococcus faecalis	139.0	519_t2
AHE40557.1	Exiguobacterium sp. S3-2	47.0	519_t2
AAP43109.1	Escherichia coli	133.0	519_t2
AAD22403.1	Enterococcus gallinarum	238.0	519_t2
AAX14803.1	Acinetobacter baumannii	57.0	519_t2
CAI47810.1	Pseudomonas aeruginosa	96.0	519_t2
AAK63040.1	Escherichia coli	14.0	519_t2
AAR84673.1	Paenibacillus popilliae ATCC 14706	112.0	519_t2
ACJ63260.1	Escherichia coli	136.0	519_t2
AAC23556.1	Pseudomonas aeruginosa	82.0	519_t2
ACL82959.1	Enterococcus faecium	121.0	519_t2
CAA11473.1	Pseudomonas aeruginosa	49.0	519_t2
BAB38260.1	Escherichia coli O157:H7 str. Sakai	52.0	519_t2
AAS79458.1	Streptomyces bikiniensis	94.0	519_t2
AVK94777.1	Escherichia coli	22.0	519_t2
AAC75135.2	Escherichia coli str. K-12 substr. MG1655	13.0	519_t2
AFQ93498.1	Enterobacter cloacae	94.0	519_t2
ACB05808.1	Acinetobacter baumannii	413.0	519_t2
CAB60001.1	Saccharopolyspora erythraea NRRL 2338	54.0	519_t2
BAM10414.1	Pseudomonas aeruginosa	126.0	519_t2
ADO96486.1	Haemophilus influenzae R2846	74.0	519_t2
AAD01868.1	Enterococcus faecalis	128.0	519_t2
BAA11237.1	Escherichia coli	36.0	519_t2
AEP40501.1	Enterococcus faecium	86.0	519_t2
ACX92987.1	Enterococcus faecium	86.0	519_t2
EGE18576.1	Moraxella catarrhalis BC1	22.0	519_t2
CAA79966.1	Enterobacter cloacae	28.0	519_t2
CAA63714.1	Salmonella enterica subsp. enterica serovar Typhimurium	39.0	519_t2
AHH83938.1	Enterococcus faecium	98.0	519_t2
AQX82857.1	Macrococcus caseolyticus	205.0	519_t2
ADM92606.1	Acinetobacter baumannii	153.0	519_t2
AAA26683.1	Staphylococcus aureus	14.0	519_t2
AAD12162.1	Streptomyces fradiae	4.0	519_t2
AEP40503.1	Enterococcus faecium	227.0	519_t2
AAC45805.1	Rhodococcus rhodochrous	171.0	519_t2
BAI83385.1	Macrococcus caseolyticus	69.0	519_t2
AAL19304.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	144.0	519_t2
AIA08936.1	Streptomyces sp. WAC4747	16.0	519_t2
AGC51118.1	Staphylococcus aureus	89.0	519_t2
EGP45232.2	Achromobacter insuavis AXX-A	1.0	519_t2
AGT57825	synthetic construct	106.0	519_t2
AAP82271	Burkholderia pseudomallei	7.0	519_t2
AAF36806.1	Paenibacillus popilliae ATCC 14706	110.0	519_t2
AAC75136.1	Escherichia coli str. K-12 substr. MG1655	128.0	519_t2
CAC41008.1	Klebsiella pneumoniae	102.0	519_t2
CAH14033.1	Legionella pneumophila str. Paris	363.0	519_t2
ACL82961.1	Enterococcus faecium	68.0	519_t2
CAC14596.1	Stenotrophomonas maltophilia	30.0	519_t2
CAE51638.1	Serratia marcescens	11.0	519_t2
AAG03548.1	Pseudomonas aeruginosa PAO1	48.0	519_t2
BAL40892.1	Chryseobacterium indologenes NBRC 14944	23.0	519_t2
AAL59753.1	Vibrio cholerae	109.0	519_t2
AAF36805.1	Paenibacillus popilliae ATCC 14706	112.0	519_t2
AAY32951.1	Streptococcus agalactiae	205.0	519_t2
AGZ55247.1	Bacillus amyloliquefaciens CC178	36.0	519_t2
AAD23513.1	Prevotella intermedia	32.0	519_t2
CAQ49384.1	Staphylococcus aureus subsp. aureus ST398	123.0	519_t2
ACJ63262.1	Escherichia coli	88.0	519_t2
AFH35853.1	Escherichia coli	3.0	519_t2
BAA11236.1	Escherichia coli	41.0	519_t2
CAA77936.1	Escherichia coli	30.0	519_t2
AAB05623.1	Enterococcus faecalis	90.0	519_t2
AAM09852.1	Enterococcus faecium	18.0	519_t2
AAD51347.1	Stenotrophomonas maltophilia	204.0	519_t2
AAD51346.1	Stenotrophomonas maltophilia	55.0	519_t2
AAD51344.1	Stenotrophomonas maltophilia	64.0	519_t2
APB03222.1	Paenibacillus sp. LC231	49.0	519_t2
CAX16467.1	uncultured bacterium	20.0	519_t2
ABA71729.1	Enterococcus faecalis	96.0	519_t2
AAT68577.1	Elizabethkingia meningoseptica	7.0	519_t2
WP_011461306.1	Desulfitobacterium hafniense	32.0	519_t2
ALV80601.1	Pseudomonas aeruginosa	56.0	519_t2
CAG27800.1	uncultured bacterium	34.0	519_t2
AAM92461.1	Salmonella enterica subsp. enterica serovar Typhi	75.0	519_t2
ABA42118.2	Streptomyces antibioticus	2.0	519_t2
AAC75733.1	Escherichia coli str. K-12 substr. MG1655	44.0	519_t2
AAO82019.1	Enterococcus faecalis V583	85.0	519_t2
WP_001572373.1	Enterobacteriales	9.0	519_t2
CAC87665.1	Caulobacter vibrioides	1.0	519_t2
AVM85875.1	Escherichia coli	31.0	519_t2
AAG05915.1	Pseudomonas aeruginosa PAO1	26.0	519_t2
CAD61201.1	Pseudomonas aeruginosa	35.0	519_t2
AAL27446.1	Enterococcus faecalis	84.0	519_t2
EGP45230	Achromobacter insuavis AXX-A	20.0	519_t2
CAA09666.1	Klebsiella pneumoniae	12.0	519_t2
ABV18113.1	Escherichia coli O139:H28 str. E24377A	22.0	519_t2
AID93387.1	Klebsiella oxytoca KONIH1	46.0	519_t2
ACX65640.1	Paenibacillus sp. Y412MC10	34.0	519_t2
ACJ41739.1	Acinetobacter baumannii AB0057	32.0	519_t2
BAE77781.1	Escherichia coli str. K-12 substr. W3110	11.0	519_t2
ABG77965.1	Enterobacter cloacae	16.0	519_t2
CAP69659.1	Salmonella enterica subsp. enterica serovar Bredeney	23.0	519_t2
AGV10818.1	Campylobacter coli CVM N29710	8.0	519_t2
AAD37403.1	Escherichia coli	80.0	519_t2
BAE78116.1	Escherichia coli str. K-12 substr. W3110	30.0	519_t2
AAA23215.1	Clostridium perfringens	24.0	519_t2
AAB23649.1	Vibrio anguillarum	8.0	519_t2
AAG03380.1	Corynebacterium striatum	26.0	519_t2
AAU95768.1	Staphylococcus aureus	42.0	519_t2
AAL19306.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	38.0	519_t2
AAB41958.1	Pseudomonas aeruginosa	35.0	519_t2
AAZ42322.1	Vibrio cholerae	31.0	519_t2
CBY88906.1	Achromobacter sp. sallbros1	13.0	519_t2
AAC43969.1	Burkholderia cepacia	71.0	519_t2
AAP15294.1	Pasteurella multocida	16.0	519_t2
AAK99679.1	Streptococcus pneumoniae R6	5.0	519_t2
AAW38464.1	Staphylococcus aureus subsp. aureus COL	16.0	519_t2
ANW35663.1	Arcobacter butzleri	9.0	519_t2
QBQ85438.1	Acinetobacter baumannii	66.0	519_t2
ASK49942.1	Moraxella sp. MSG47-C17	5.0	519_t2
BAH45481.1	Brevibacillus brevis NBRC 100599	80.0	519_t2
ASU04896.1	Escherichia coli	2.0	519_t2
OPG86592.1	Bifidobacterium breve	34.0	519_t2
AAU93796.1	Aeromicrobium erythreum	49.0	519_t2
AAG05883.1	Pseudomonas aeruginosa PAO1	19.0	519_t2
AFN69318.1	Listeria monocytogenes	4.0	519_t2
AAA24786.1	Enterococcus gallinarum	65.0	519_t2
CAM12479.1	uncultured bacterium	75.0	519_t2
ASK49940.1	Moraxella sp. MSG13-C03	1.0	519_t2
AAU89132.1	Aeromonas caviae	9.0	519_t2
AAB41956.1	Pseudomonas aeruginosa	31.0	519_t2
AGV28567.1	Acinetobacter baumannii	3.0	519_t2
AAF86219.1	Enterococcus faecium	47.0	519_t2
CAH35803.1	Burkholderia pseudomallei K96243	53.0	519_t2
EOD99669.1	Enterococcus faecalis EnGen0074	20.0	519_t2
ABQ47844.1	Staphylococcus aureus subsp. aureus JH9	47.0	519_t2
BAE77933.1	Escherichia coli str. K-12 substr. W3110	1.0	519_t2
AAM77075.1	uncultured bacterium	36.0	519_t2
AJP77054	Chryseobacterium sp. Stok-1	1.0	519_t2
AAQ10694.1	Staphylococcus aureus	1.0	519_t2
CAA30695.1	Plasmid R387	23.0	519_t2
AAL36430.1	Pseudomonas aeruginosa	1.0	519_t2
ACS83559.1	Clostridium perfringens	14.0	519_t2
AAB53445.1	Campylobacter coli	18.0	519_t2
CAA40897.1	Escherichia coli	3.0	519_t2
AAK63041.1	Escherichia coli	13.0	519_t2
BAJ42218.1	Escherichia coli DH1	5.0	519_t2
AML99881.1	Salmonella enterica subsp. enterica serovar Typhimurium	12.0	519_t2
BAD89844.2	Acinetobacter baumannii	28.0	519_t2
ABS43901.1	Campylobacter jejuni subsp. doylei 269.97	13.0	519_t2
ALX99516.1	Acinetobacter baumannii	1.0	519_t2
AAB53259.1	Lactobacillus reuteri	8.0	519_t2
ABX54689.1	Enterococcus faecalis	64.0	519_t2
BAA78619.1	Streptomyces griseus	15.0	519_t2
BAE06009.1	Pseudomonas aeruginosa	48.0	519_t2
AAA65959.1	Enterococcus faecium	13.0	519_t2
APB03217.1	Paenibacillus sp. LC231	17.0	519_t2
EHL92831.1	Klebsiella sp. 4_1_44FAA	17.0	519_t2
AFN20670.1	Pseudomonas aeruginosa	4.0	519_t2
CBY77552.1	Pasteurella multocida	28.0	519_t2
ACE77058.1	Proteus vulgaris	7.0	519_t2
AKF16168	Escherichia coli	1.0	519_t2
AAK99775.1	Streptococcus pneumoniae R6	4.0	519_t2
AAG04750.1	Pseudomonas aeruginosa PAO1	5.0	519_t2
NP_418574.1	Escherichia coli str. K-12 substr. MG1655	1.0	519_t2
CAC99773.1	Listeria monocytogenes EGD-e	2.0	519_t2
AAG07065.1	Pseudomonas aeruginosa PAO1	6.0	519_t2
CBJ02047.1	Escherichia coli ETEC H10407	58.0	519_t2
ACL19707.1	Desulfitobacterium hafniense DCB-2	3.0	519_t2
CAE50926.1	Enterococcus durans	7.0	519_t2
ABR14060.1	Streptococcus uberis	7.0	519_t2
BAB36671.1	Escherichia coli O157:H7 str. Sakai	11.0	519_t2
AAG05913.1	Pseudomonas aeruginosa PAO1	14.0	519_t2
CAB55427.1	Elizabethkingia meningoseptica	7.0	519_t2
APM87143.1	Escherichia coli	4.0	519_t2
AAA22289.1	Bacillus pumilus	3.0	519_t2
CAA42594.1	Streptomyces lividans 1326	1.0	519_t2
CAA31895.1	Plasmid pWP113a	2.0	519_t2
AAW66497.1	Acinetobacter sp. LUH5605	14.0	519_t2
CAA37805.1	Escherichia coli K-12	5.0	519_t2
CAA27626.1	Escherichia coli	14.0	519_t2
ABA28305.2	Streptomyces lividans	14.0	519_t2
AFK13828.1	Enterobacter cloacae	4.0	519_t2
BAA34299.1	Pseudomonas aeruginosa PAO1	14.0	519_t2
AAA25680.1	Pseudomonas fluorescens	1.0	519_t2
ACL82962.1	Enterococcus faecium	10.0	519_t2
CCE94500.1	Enterobacter cloacae	6.0	519_t2
ATL63235.1	Brevibacillus brevis Vm4	7.0	519_t2
CAC14594.1	Stenotrophomonas maltophilia	3.0	519_t2
AAF42063.1	Neisseria meningitidis MC58	15.0	519_t2
AAA99505.1	Bacillus licheniformis	5.0	519_t2
CCP45647.1	Mycobacterium tuberculosis H37Rv	8.0	519_t2
BAB41258.1	Staphylococcus aureus subsp. aureus N315	9.0	519_t2
KIX81495.1	Bacillus subtilis	16.0	519_t2
AAA85213.1	Listeria monocytogenes	17.0	519_t2
CAA23899.1	Escherichia coli	3.0	519_t2
ACO56763.1	Acinetobacter baumannii	1.0	519_t2
ACH58994.1	uncultured bacterium BLR17	1.0	519_t2
BAG33043.1	Porphyromonas gingivalis ATCC 33277	6.0	519_t2
AHA41504.1	Rhodococcus hoagii	14.0	519_t2
SBV31106.1	Escherichia coli	2.0	519_t2
AAA25655.1	Proteus mirabilis	4.0	519_t2
BAE77778.1	Escherichia coli str. K-12 substr. W3110	3.0	519_t2
ACJ59254.1	Acinetobacter baumannii AB307-0294	6.0	519_t2
ACT97371.1	uncultured organism	5.0	519_t2
AAV85981.1	Neisseria gonorrhoeae	7.0	519_t2
BAB35162.1	Escherichia coli O157:H7 str. Sakai	1.0	519_t2
AAA26549.1	Serratia marcescens	1.0	519_t2
AAG08375.1	Pseudomonas aeruginosa PAO1	6.0	519_t2
AAC75731.1	Escherichia coli str. K-12 substr. MG1655	2.0	519_t2
AAP93922.1	Serratia marcescens	7.0	519_t2
AAD04032.1	Streptomyces rimosus	7.0	519_t2
AJP77057	Massilia sp. SB1-3	1.0	519_t2
AAG57600.1	Escherichia coli O157:H7 str. EDL933	3.0	519_t2
AAF03531.1	Salmonella enterica subsp. enterica serovar Enteritidis	4.0	519_t2
AHH86051.1	Brevibacillus brevis	2.0	519_t2
BAC11901.1	Streptococcus suis	1.0	519_t2
ABX54688.1	Enterococcus faecalis	3.0	519_t2
BAE78084.1	Escherichia coli str. K-12 substr. W3110	2.0	519_t2
ABO11759.2	Acinetobacter baumannii ATCC 17978	6.0	519_t2
AAC76296.1	Escherichia coli str. K-12 substr. MG1655	2.0	519_t2
BAB41874.1	Staphylococcus aureus subsp. aureus N315	1.0	519_t2
BAG75524.1	Enterococcus faecium	7.0	519_t2
BAA07390.1	Kitasatospora aureofaciens	3.0	519_t2
AGU01679.2	uncultured bacterium	2.0	519_t2
AIX48090.1	Clostridioides difficile	1.0	519_t2
BAN78519.1	Pseudomonas aeruginosa	1.0	519_t2
ADD80743.1	Aeromonas allosaccharophila	9.0	519_t2
ADV91011.1	Mycolicibacterium smegmatis MC2 155	1.0	519_t2
AAV32840.1	Pseudomonas aeruginosa	1.0	519_t2
AAN00989.1	Streptococcus agalactiae 2603V/R	4.0	519_t2
AGI65307.1	Acinetobacter schindleri	1.0	519_t2
AAL68645.1	Vibrio cholerae	3.0	519_t2
AUR80098.1	Klebsiella pneumoniae	10.0	519_t2
ASU10319.1	Aeromonas veronii	1.0	519_t2
BAQ22139.1	Serratia marcescens	7.0	519_t2
AAW34150.1	Campylobacter jejuni	1.0	519_t2
AAC32026.1	Streptomyces thermotolerans	1.0	519_t2
AAD22144.1	Klebsiella aerogenes	2.0	519_t2
AAA22597.1	Bacillus anthracis	7.0	519_t2
ACH59005.1	uncultured bacterium BLR19	1.0	519_t2
AAA88548.1	Staphylococcus aureus	4.0	519_t2
AAA21889.1	Acinetobacter haemolyticus	1.0	519_t2
ACJ47200.1	Escherichia coli	2.0	519_t2
EIM09515.1	Bacillus atrophaeus C89	3.0	519_t2
ACI28880.1	Pseudomonas aeruginosa	1.0	519_t2
CAA64891.1	Neisseria gonorrhoeae	2.0	519_t2
AAC74149.2	Escherichia coli str. K-12 substr. MG1655	1.0	519_t2
AAL55262.1	Chryseobacterium gleum	2.0	519_t2
ABW91179.1	Pseudomonas aeruginosa	1.0	519_t2
AAG05916.1	Pseudomonas aeruginosa PAO1	2.0	519_t2
CAD31707.1	Salmonella enterica subsp. enterica serovar Typhimurium	1.0	519_t2
AAB63533.1	Enterococcus faecium	3.0	519_t2
BAB43543.1	Staphylococcus aureus subsp. aureus N315	1.0	519_t2
AAF27726.1	Klebsiella pneumoniae	2.0	519_t2
AAD52985.1	Stenotrophomonas maltophilia	1.0	519_t2
ACJ41547.2	Acinetobacter baumannii AB0057	1.0	519_t2
ACN32294.1	Escherichia coli	1.0	519_t2
AAC37034.1	Bacteroides thetaiotaomicron	1.0	519_t2
AAA22851.1	Geobacillus stearothermophilus	1.0	519_t2
ANK04027.1	Escherichia coli O25b:H4	3.0	519_t2
AEM62948.1	Bhargavaea cecembensis	2.0	519_t2
ALH22601.1	Acinetobacter baumannii	1.0	519_t2
APB03215.1	Paenibacillus sp. LC231	1.0	519_t2
AAG03546.1	Pseudomonas aeruginosa PAO1	1.0	519_t2
AAB05628.1	Enterococcus faecalis	1.0	519_t2
ADT70779.1	Pseudomonas aeruginosa	1.0	519_t2
AAA25334.1	Micromonospora chalcea	1.0	519_t2
AAQ63644.1	Bacillus clausii	2.0	519_t2
BAH63252.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	1.0	519_t2
AAB51440.1	Streptomyces viridochromogenes	1.0	519_t2
ABN80430.1	Escherichia coli	1.0	519_t2
